,Created_at,User_name,Tweet
253,2023-02-08 09:26:54,@Wanou971,RT @VibesFoot: OFFICIEL - Endrick remporte le prix Samba Gold du meilleur joueur brésilien des moins de 20 ans en 2022. 🌟🇧🇷 https://t.co/jD…
254,2023-02-08 09:26:54,@BillionLuva65,"RT @bsc_daily: 🔥The Crypto Report 2022 is ON AIR🎉

Don't miss out on valuable insights.
➡️ https://t.co/10EBFIMRWe

Our report covers Crypt…"
255,2023-02-08 09:26:54,@AwA_Aw__A___,かわいい！
256,2023-02-08 09:26:54,@bagmiae40273662,"RT @daroot77: 경찰, 지역화폐 ,코나아이 의혹' 이재명 불송치. 2022.09.15. cbs노컷뉴스. 정성욱 기자. 
작년 9월은 윤석열 정부 아니고 문재인 정부인가? 윤정부 때 윤정부 경찰이 수사해서 불송치한 사건을 또 수사하라고 하는…"
257,2023-02-08 09:26:54,@gigafestyu,RT @mrjeffu: The Japanese government actually produced a short Isekai anime movie in 2022 to promote their territorial claim to the Souther…
258,2023-02-08 09:26:55,@howardramirez87,"RT @alett15: 🏇 Cruce de lujo…!!!
Es oficial. La yegua TUESDAY @coolmorestud ganadora de la @BreedersCup Filly &amp; Mare Turf 2022 en @keenelan…"
259,2023-02-08 09:26:55,@juana29021952,"RT @PartidoPSUV: Más de 20 proyectos de la Consulta Popular Miranda 2022 han sido ejecutados
https://t.co/Mzbw2z8Fl4

#VenezuelaMonumental…"
260,2023-02-08 09:26:55,@THEEBrandonB,@MeekPhill_ @SMGPhilly He had surgery that shut him down in 2022. Reports are he’s back spring training
261,2023-02-08 09:26:55,@sfmelo13,"PRINCIPAIS TRETAS/FOFOCAS DO TWITTER SLZ NA TEMPORADA 2022/2023

1. Menina que revelou ser corna depois de ter exal… https://t.co/l0MXUYUFUX"
262,2023-02-08 09:26:55,@Helu_Tdf21,"RT @zekios5060: Ethiopian monasteries and churches have never been targetsof war,unless it was a religious war.
During the currentTigray cr…"
263,2023-02-08 09:26:55,@phukboik,"RT @Asifalikhan_: پانچ فروری 2022 ڈالر 174 روپے
پانچ فروری 2023 ڈالر 277 روپے
 اور کارکردگی صرف ایک چھوٹی سی سرجری💁"
264,2023-02-08 09:26:56,@chatocrovetto,@MigracionesPe @KenjiSonan Yo pague 4 pasaportes en mayo del 2022 y nunca hay citas  es un abuso total @MigracionesPe
265,2023-02-08 09:26:56,@steevelemay,"RT @franco_nomics: Governor general's salary 2019 = $302,800

Governor general's salary 2022 = $342,100

That's a $40,000 salary hike. For…"
266,2023-02-08 09:26:56,@kou_singing_,"RT @82HU21raoBGKlet: @himasoraakane コレ、今年に入ってからExcelで作ったんじゃないですか？
日付の所「10/20」って入力するとセルの書式によっては令和5年10月20日になってしまいます。
去年の書類を作りたいときは「2022/10/20…"
267,2023-02-08 09:26:56,@Rafaela56457827,"I vote #JIN (#TheAstronaut) for KPOP SOLO OF THE YEAR category at the 2022 #TopMusicUniverseAwards
35"
268,2023-02-08 09:26:56,@KirkHeuser,"RT @CanadaPaintings: Take Me to the Mountains
Billie Rae Busby
2022 https://t.co/Lxg7q9uGQA"
269,2023-02-08 09:26:56,@brianchoi_tesla,"RT @piloly: Best selling #BEV model in Europe in 2022 🇪🇺

🥇 Model Y
🥈 Model 3

@elonmusk $TSLA https://t.co/btTVpkWoXl"
270,2023-02-08 09:26:56,@vpatinobaez,Sácala del ángulo káiser f
271,2023-02-08 09:26:56,@mathITbot,"The multicast key-dissemination problem over noiseless networks, introduced by Langberg and Effros [ITW 2022], here… https://t.co/GMGOVdX3ea"
272,2023-02-08 09:26:56,@sk_thip,"RT @engfadom: 📣โหวตมาอีกแล้วค่า​ ""ไทยรัฐที่สุดแห่งปี​ 2022""💚

▪️ข่าววงการบันเทิงแห่งปี
▪️คนดังแห่งปี
▪️คู่จิ้นแห่งปี

เปิดโหวตตั้งแต่วันนี้…"
273,2023-02-08 09:26:56,@DaqoTorre,"RT @HELIODOPTERO: Colombia y México, entre los países con más periodistas asesinados en 2022 | EL PAÍS América Colombia https://t.co/A7ddeK…"
274,2023-02-08 09:26:56,@fmoraesj,"RT @WilliamJacob: Votei no Ciro em 2022 e infelizmente ele não foi eleito, nem por isso vou torcer pelo pior ou ficar contra as propostas d…"
275,2023-02-08 09:26:56,@OMGTDBK,"RT @sccpragecomics: -Fim de jogo
-Vitor Pereira na entrevista coletiva tira a camisa e por baixo ele está com uma camisa do Corinthians
-El…"
276,2023-02-08 09:26:56,@mystarmagic,"@magiclvjk @BTS_twt I vote #BTS (@BTS_twt) for KPOP ARTIST OF THE YEAR category at the 2022 #TopMusicUniverseAwards

Kim Taehyung"
277,2023-02-08 09:26:56,@Jh42PQWjTPKZFnL,"＝LOVE 全国ツアー2022
どう考えても、君ってイコラブのこと好きじゃん
Blu-ray &amp; DVD 円盤化 3/22

大谷映美里 大場花菜
佐々木舞香 髙松瞳
野口衣織 齊藤なぎさ

Amazon

⏬特典なし… https://t.co/LBOgeCuJCw"
278,2023-02-08 09:26:57,@bearshal,"RT @ichibanKUJI: ＼✨店舗検索公開中✨／
https://t.co/87tmx4vKhf
お近くの店舗は事前にチェックするのがオススメです！

「一番くじ ちいかわ」は2022年1月15日(土)より順次発売予定
ラインナップの詳細はこちらをチェック⇒https:…"
279,2023-02-08 09:26:57,@szvmanski,Flickr/Week(r) | XXIX antologia di fotografia erotica - https://t.co/nAPM8FzknN przez @frizzifrizzi
280,2023-02-08 09:26:57,@KPRKTR,"RT @olirtudeg: Thread : Satellite Images of various Industrial Parks &amp; SEZs taken in Telangana between 2014 and 2022.

Satellite Images of…"
281,2023-02-08 09:26:57,@miwakosatoru,"RT @orenjimaru: 2022 - wibu vs kpop
2023 - wibu vs the government"
282,2023-02-08 09:26:57,@realgoodbe,"RT @LvivJournal: On Aug 30th, 2022, ruzZians besieged a safe house used by 🇺🇦 resistance in Kherson. Inside, a group of partisans resisted…"
283,2023-02-08 09:26:57,@Antonio60051078,"RT @LupitaChavez_C: Me reuní con Isabel Chavarría, integrante del  Parlamento de Mujeres celebrado en mayo del 2022, en @Congreso_CdMex 

M…"
284,2023-02-08 09:26:57,@WStalingrado,"2016: Fascista
2017: Liberal Fascista
2018: Social-Fascista
2019: Social- Fascista
2020: Marxista interte
2021: Mar… https://t.co/GsMtcw7AYT"
285,2023-02-08 09:26:57,@yukko_besty,"RT @iamnovelcore: 販売開始ー！！！
是非ゲットしてね！再販はない予定です！"
286,2023-02-08 09:26:57,@pretty_miki,"RT @oosakahaoosaka: ちょっと待てや、おい。
横浜市、何を考えてるねん、おい。
『スポーツベッティング』？
『スポーツ賭博』やないか‼️
ちょっと調べたら、笹川(＝統一教会の文鮮明の犬)の財団が絡んどるぞ。
山中竹春を追い込め！　菅義偉もや！"
287,2023-02-08 09:26:57,@Martawit8,"RT @fkr_lili: The invading 🇪🇷/n &amp;🇪🇹/n forces attacked the monastery on March 21,2021.
The monk’s homes,food stores, manuscript libraries (c…"
288,2023-02-08 09:26:57,@guap_ant,Saquon at 6 is hilarious lol horrible list
289,2023-02-08 09:26:57,@2013anonymousa,"RT @wisconsinsane: @OTerrifying This is the thing you will see if you were on the deck of a boat that trawles, which throw away 50lbs of fi…"
290,2023-02-08 09:26:58,@SaleInfo5,"人気商品です❣

⭐️【Fire HD 8, Fire HD 8 Plus 2022年発売 第12世代用】 Amazon純... #ad

https://t.co/1JH1h4aL9m"
291,2023-02-08 09:26:58,@qaza14725800,"RT @tele6666: 【2022年まとめ写真集予約受付開始】
BOOTHにて予約受付開始しました✨
https://t.co/XSnYpkNFN7
ご購入予定の方はご予約を推奨します🙌
発送は10日後を予定しております。
既刊、デコチェキの在庫も復活しましたのでぜひチェッ…"
292,2023-02-08 09:26:58,@The14News,"RT @CanadianPolling: Ontario Provincial Polling:

PCPO: 37% (-4)
OLP: 23% (-1)
ONDP: 19% (-5)
GPO: 11% (+5)
Others: 9%

Mainstreet Research…"
293,2023-02-08 09:26:58,@trdzs,RT @CINEMAGEMS: Aftersun (2022) https://t.co/oMM2x5NfPd
294,2023-02-08 09:26:58,@Luvluvluvt,"RT @KIM5TANDH0: 2022 김선호 팬미팅 '하나, 둘, 셋, 스마일' 비하인드 I EP.2 #김선호 #KimSeonHo 

📎https://t.co/HQfdjg3Z5T

꼬마오요 .. ♡ https://t.co/u4laJLJbkb"
295,2023-02-08 09:26:58,@Kw_imniti,"RT @pledis_17: 2022 SVT 6TH FAN MEETING 〈SEVENTEEN in CARAT LAND〉 MEMORY BOOK+ SPOT #1

▶️ https://t.co/ic9MEyXT6c

#세븐틴 #SEVENTEEN
#SVTinC…"
296,2023-02-08 09:26:58,@Kingshu66043912,https://t.co/21IWumpd3V
297,2023-02-08 09:26:58,@SherlyGoldy,"RT @SherlyGoldy: 💘  @bbrightvc

Bright X GQ
Bright Vachirawit
#GQTHAILANDMOTY2022 
#BrightGraduation 
#bbrightvc"
298,2023-02-08 09:26:59,@hazara445,RT @KamranA42766683: جناپ @realrazidada نے جو بھیانک حقائق سامنے رکھے ہیں وہ سن کر میں تو لرز گیا. PTI کی KPK کی حکومت کو دہشت گردی روکنےکے…
299,2023-02-08 09:26:59,@yupi_k3524,"RT @mementomori_boi: 【受賞のお知らせ】
この度メメントモリは「Sensor Tower APAC Awards 2022」にて「日本発のベストモバイルスクワッドRPG」を受賞いたしました！
いつもプレイしてくださっている皆様へ感謝の気持ちを申し上げます。…"
300,2023-02-08 09:26:59,@yd7LtguYJn5qrci,"RT @MalaysianDanity: Kang Daniel, Yuju and WeDemBoyz will be attending the 30th Anniversary Hanteo Music Awards 2022 on Friday, February 10…"
301,2023-02-08 09:26:59,@Hygrosertdk52,"RT @bsc_daily: 🔥The Crypto Report 2022 is ON AIR🎉

Don't miss out on valuable insights.
➡️ https://t.co/10EBFIMRWe

Our report covers Crypt…"
302,2023-02-08 09:26:59,@carlosbessa021,"duvido, DUVIDO que o ronaldinho não mexeu seus pauzinhos"
303,2023-02-08 09:26:59,@ScarletMBB,Boys Basketball (Varsity) Live Score Posted - 2nd (0:00) - Des Moines East 26 - Des Moines North 29 https://t.co/AkqzX8duzb
304,2023-02-08 09:26:59,@kierrvluv,"RT @resca_mqgp: ✈️💶 Depuis septembre 2022, les prix des billets d’#avion flambent, avec une augmentation du #prix de 30% pour la #Guadeloup…"
305,2023-02-08 09:26:59,@daebakspoiler,"RT @tikaayuf: THE IDOL BAND: BOY’S BATTLE - EPISODE 9

https://t.co/XZ9CIv6YBq"
306,2023-02-08 09:26:59,@rinduleo,"RT @Dheviwahyuni: Hasil tanam pada bulan Oktober 2022 itu sangat baik dan cukup untuk konsumsi beras bagi masyarakat.

#PanenRayaManokwari…"
307,2023-02-08 09:27:00,@aditwiku82,"Lumen Technologies, Inc. 2022 Q4 – Results – Earnings Call Presentation (NYSE:LUMN) https://t.co/NUOlXUFep2"
308,2023-02-08 09:27:00,@EBotts08,"RT @ThinkingAtheist: Billions of light years away, there is a giant ball of hot gas that is brighter than hundreds of billions of suns. It…"
309,2023-02-08 09:27:00,@pblefty3,"RT @NickNelsonMN: Barry Bonds BB rate in 2003 for San Francisco Giants: 26.9%

Emmanuel Rodriguez BB rate in 2022 for Fort Myers Mighty Mus…"
310,2023-02-08 09:27:00,@yasssss666,"sobre você:
1- V
2- nao
3- uns 5
4- ninguém 
5- ue
6- R
7- P
8- V, G, A.

ultima vez que: 
9- ontem 
10- nem lembro… https://t.co/jRe1JKYkiu"
311,2023-02-08 09:27:00,@DamianPaganoFR,"RT @RubenEslaiman: 💬 #CreoEnArgentina ""En 2022 batimos el récord histórico de desembolsos de organismos multilaterales a la Argentina, supe…"
312,2023-02-08 09:27:00,@Ontowirya,"RT @golkarpedia: Daftar 5 Menteri Terpopuler Partai Golkar Di Kabinet Indonesia Maju Oktober 2022, Airlangga Hartarto Kokoh Di Puncak Klase…"
313,2023-02-08 09:27:00,@ConservativeO17,"DOJ Inspector General Rocked by New Investigation

https://t.co/3YXvTWfYuh"
314,2023-02-08 09:27:00,@bokpefullj,"Bokep Indo Viral mesum bokep jepang
Video viral bokep indo
https://t.co/yd0A7TMOAD"
315,2023-02-08 09:27:00,@1010Commonsense,@joeolivermd How about all the deaths from the jab ? @CDCgov’s explanation for the huge increase in cases of pediat… https://t.co/DMedqvzQtA
316,2023-02-08 09:27:00,@MediaOpinion19,"Biden’s Approval Rating Takes A Turn #MAGA #TRUMP2024 #Trump  #MAGA #TRUMP2024 #Trump

https://t.co/SVRKptjeHx"
317,2023-02-08 09:27:00,@OGBitchless,"RT @jasrifootball: Former NFL RB @MJD ranked the top 10 RBs from the 2022 season

What would you change? https://t.co/m9dJLxzqj3"
318,2023-02-08 09:27:00,@sotoanapaulina,"RT @MattFiner: Los mineros ilegales han deforestado 217 hectáreas (304 canchas de fútbol) de selva cerca al río Punino, en las provincias a…"
319,2023-02-08 09:27:00,@MarineJustice21,"RT @baldwin_daniel_: The US trade deficit in 2022 skyrocketed 12.2% to $948.1 billion. 

That is the biggest gap on record."
320,2023-02-08 09:27:00,@Lilwen3223,RT @Billboard_JAPAN: 2022年 年間音楽ソフト売上動向発表　オーディオ総売上金額は前年比101％と微増　アーティスト別、音楽ビデオを含む総合共にSnow Manが首位獲得【SoundScan Japan調べ】 https://t.co/1XqGsjaWzU…
321,2023-02-08 09:27:00,@taengkyutie,RT @Sot_bab: 지금이라도 응모권 쓸 수 있는 뭐라도 주던가 ㅋㅋㅋ 다른그룹 몇번씩 하던 영통이나 대면팬싸 우주소녀는 초반에 잠깐 하고 2021년~2022년 내내 아무것도 안했는데 이게맞음? 유니버스도 좆같은데 다 연결되어있으면서도 안한 스타…
322,2023-02-08 09:27:00,@julian_eladio,"RT @tobardelafuente: Así con la economía merluziana 😉
#seguimos"
323,2023-02-08 09:27:00,@nhspolarbears,Boys Basketball (Varsity) Live Score Posted - 2nd (0:00) - Des Moines North 29 - Des Moines East 26 https://t.co/pRawvTlyrN
324,2023-02-08 09:27:00,@wasedacoop,"いよいよ明日です！
ご来場お待ちしてます～！(^^)/"
325,2023-02-08 09:27:01,@KomiKomi_OZON,おめでとうIRIAM(♡´˘`)ﾉ🎉🎉
326,2023-02-08 09:27:01,@shota388554611,RT @whiterose_riko: 浜田議員凄いです✨
327,2023-02-08 09:27:01,@xcG269ByWZNERrT,「新しい理論」2022/08/13/漫画による、女の子の自慰行為の場面。 https://t.co/s2sYu0GUTr @hispec7より
328,2023-02-08 09:27:01,@Quetim15,"RT @timtales_com: Love in the Timtales Gym

Our last update in 2022 features British bodybuilder Lee @Leedpt1 getting fucked by big cocked…"
329,2023-02-08 09:27:01,@polarbearsbball,Boys Basketball (Varsity) Live Score Posted - 2nd (0:00) - Des Moines North 29 - Des Moines East 26 https://t.co/6JqU3dOaYr
330,2023-02-08 09:27:01,@Anuar_Crack,RT @PepedelBosque: Intervención directa en ocho goles (6 anotaciones / 2 asistencias) de Randal Kolo Muani en los cinco partidos que ha jug…
331,2023-02-08 09:27:01,@kokeb_2,"RT @Yohanes45682079: Ethiopian monasteries and churches have never been targets of war, unless it was a religious war.
During the current T…"
332,2023-02-08 09:27:01,@Gladimer1415,"RT @PartidoPSUV: Más de 20 proyectos de la Consulta Popular Miranda 2022 han sido ejecutados
https://t.co/Mzbw2z8Fl4

#VenezuelaMonumental…"
333,2023-02-08 09:27:01,@ziziishak_,"RT @luxentX: It' spelled Turkiye, not Turkey. Official spelling is Türkiye. The republic changed their name in June 2022."
334,2023-02-08 09:27:01,@riflecoy,"RT @MeghUpdates: Meanwhile US Trade Deficit Reaches New Record of $948.1 Billion for 2022; up $103 billion from 2021.

Hello 📞 Hindenburg.…"
335,2023-02-08 09:27:02,@Sylviabg3,"RT @LvivJournal: On Aug 30th, 2022, ruzZians besieged a safe house used by 🇺🇦 resistance in Kherson. Inside, a group of partisans resisted…"
336,2023-02-08 09:27:02,@harwin98gmailc1,"RT @PartidoPSUV: Más de 20 proyectos de la Consulta Popular Miranda 2022 han sido ejecutados
https://t.co/Mzbw2z8Fl4

#VenezuelaMonumental…"
337,2023-02-08 09:27:02,@throungthedark,"RT @SMubeat: ❗Giveaway❗
MUBEAT GLOBAL CHOICE AWARDS 2022 (FINAL)
🏆15🎟️
✔️Rt my 📍
✔️ Follow
#BTS #JIN #BLACKPINK #TWICE"
338,2023-02-08 09:27:02,@3JORDY6,"RT @RicardoAlemanMx: El cuento de la austeridad republicana quedó en el olvidó, pues AMLO se excedió en cientos de millones de pesos en el…"
339,2023-02-08 09:27:01,@forderluckybest,"⟢ wts card lee haechan ´ˎ˗

พร้อมส่ง การ์ด แฮชาน
sg ssgt 2022 smtown&amp;store ncit photopack hot sauce ar jewel clip g… https://t.co/kUIZ5xB5cJ"
340,2023-02-08 09:27:02,@deen_kayo,"RT @jerushaabbott8: 東京汚輪　2022

組織委元次長を逮捕　電通幹部宅を家宅捜索　五輪談合(毎日新聞)
#Yahooニュース
https://t.co/YeIWmDavqV"
341,2023-02-08 09:27:02,@commentsclari,"RT @neyhoIic: Neymar Jr - All 52 G/A in 2022
https://t.co/GizUA7lu97"
342,2023-02-08 09:27:02,@yaeflavor,"2016: bi? 
2017: bi‼️
2018: bi
2019: bi
2020: bi
2021: lésbica? nahh, bi
2022: bi? assexual birromântica?? 
2023: b… https://t.co/4SxxHfhYCI"
343,2023-02-08 09:27:02,@midsummermutt,RT @mintimm: We applaud @VP and her leadership in this fight. She’s the voice we need at this critical moment.
344,2023-02-08 09:27:02,@C1VrpE8P8L78mwU,"2022 Apple iPad Air (Wi-Fi 64GB) - パープル (第5世代) タブレット 405

Amazon 人気ランキング⚡
https://t.co/PJOeuEevs1"
345,2023-02-08 09:27:02,@eatra__,RT @liacein: I'm vote #BTS (#PROOF) for KPOP ALBUM OF THE YEAR category at the 2022 #TopMusicUniverse Awards
346,2023-02-08 09:27:02,@yesjaycaa,"RT @moonlightzzyy: — 𝐘𝐨𝐮𝐧𝐠𝐞𝐫

""𝘴𝘦𝘣𝘶𝘵𝘪𝘯 𝘢𝘭𝘢𝘴𝘢𝘯 𝘬𝘦𝘯𝘢𝘱𝘢 𝘨𝘶𝘦 𝘨𝘢 𝘣𝘰𝘭𝘦𝘩 𝘴𝘶𝘬𝘢 𝘴𝘢𝘮𝘢 𝘬𝘢𝘬𝘢𝘬 𝘬𝘦𝘭𝘢𝘴?"" — Juan 

So Junghwan x oc local au 
©moonlightzzy…"
347,2023-02-08 09:27:03,@MarcosAguayo1,RT @MarcosAguayo1: Ovni / UFO 16.11.2022. ¡Wow! https://t.co/KYMZc1ets5 a través de @YouTube #UAPs #Alien #aliens #ufology #OVNI #Ovnis #OV…
348,2023-02-08 09:27:03,@khaledghazawi1,"RT @Shabab_AlAhliFC: نبارك لنادي الهلال السعودي الشقيق فوزه على فلامنغو البرازيلي ووصوله التاريخي لنهائي كأس العالم للأندية 2022 

@Alhilal…"
349,2023-02-08 09:27:03,@ktanuja,"RT @USAFacts: What's the history of the unemployment rate?

The unemployment rate was 4.0% at the beginning of 2022 and ended the year at 3…"
350,2023-02-08 09:27:03,@Kingshu66043912,RT @Kingshu66043912: https://t.co/21IWumpd3V
351,2023-02-08 09:27:03,@NS_Musings,"RT @alliance_bts: [🏆 2022 CIRCLE MCA]: Idolplus Global Artist Award

Vote for BTS and let's increase the gap!
   → Status: #1 (1,237,922)…"
352,2023-02-08 09:27:03,@brbiereloadedd,RT @waltergotwalted: Walter’s Top 20 songs of 2022. https://t.co/qFLVdYybht
353,2023-02-08 09:27:03,@MeMe54302747,RT @JudicialWatch: BREAKING: Judicial Watch filed a FOIA lawsuit against the DOD for records about the use of U.S. Marines for President Jo…
354,2023-02-08 09:27:03,@Alessan43859245,"@GatosQls La inversión extranjera del 2022 cuando fue firmada?

Ahhh antes...

Claro.

Y el presupuesto 2022 quien… https://t.co/ESvnHNpdOg"
355,2023-02-08 09:27:03,@muses000,"夫婦の会話なく/俺独身に戻りたい
梅沢さんも不倫三昧こうなるよね
結局金/妻70歳～仕返し始まるよ
名義全変更済🦆
https://t.co/4JAfBgr9RD
https://t.co/CBn35SQwaj
54歳男と24歳女… https://t.co/r4CBVQCOZ3"
356,2023-02-08 09:27:04,@huedaya,"RT @huedaya: Setiap 26 bulan, Bumi akan berada di jarak terdekat dengan Mars, sehingga selama 2022-2030 terdapat 4 waktu yang memungkinkan…"
357,2023-02-08 09:27:04,@itnamkook,RT @jmdrewi: I vote #JIN (#TheAstronaut) for KPOP SOLO OF THE YEAR category at the 2022 #TopMusicUniverse Awards
358,2023-02-08 09:27:04,@elcuartodeeli3,"RT @feguz77: Las pandillas habían convertido a El Salvador en uno de los países más violentos del mundo. En 2015, la tasa de homicidios por…"
359,2023-02-08 09:27:04,@maggie617634,"RT @JonesForAR: Tonight, Sarah Huckabee Sanders is giving the response to President Biden's SOTU.
 
I ran against Sarah in 2022. Tonight, I…"
360,2023-02-08 09:27:04,@vivana932,"RT @VTVcanal8: #EnVideo📹| Lara | Alc. de Iribarren y Corpoelec iluminaron más de 10 mil puntos de alumbrados públicos en 2022

#VenezuelaMo…"
361,2023-02-08 09:27:04,@_pla7_,‘4EVE’ คว้ารางวัล ‘ศิลปิน T-POP แห่งปี’ จากงาน สนุกสุดจัด…ที่สุดแห่งปี 2022 อ่านบทความฉบับเต็มบนแอปฯ T-POP… https://t.co/7UsAYDqaWw
362,2023-02-08 09:27:04,@valeriART_uwu,"RT @Luarmcby: DÍA 20 (20/01/2022)
O.O - NMIXX
Aun recuerdo cuando salio y a nadie le gusto, diciendo que era el peor debut de JYP, pero esa…"
363,2023-02-08 09:27:04,@Martawit8,"RT @zekios5060: They also damaged &amp; shelled churches, monasteries, &amp; their tangible heritages.
The monasteries of DebreAbay, Samuel Qoyetsa…"
364,2023-02-08 09:27:05,@mymothet2,"RT @Skymyun: 아니아니,,우리 달방이 2위🙄🙄🙄
최애돌 자체컨텐츠 툽이래요,,
자컨라면 달려라 방탄이죠🤗🤗🤗
언능 가서 툽해요~

🗳️자체컨텐츠(달방)👇
https://t.co/l0opovDp0p https://t.co/IVbLuz3Op3"
365,2023-02-08 09:27:05,@johirulalam75,Reuters reveals China tightens green bond rules to align them with global norms https://t.co/oyoBZgwIZg
366,2023-02-08 09:27:05,@SLPConalep,"RT @CONALEP_Mex: El Fondo de Cultura Económica convoca al XVIII Concurso Leamos La Ciencia para Todos, 2022-2024, dirigida a jóvenes y adul…"
367,2023-02-08 09:27:05,@sofiafvc,RT @tiagosantineli: melhor brasileiro do ano de 2022 foi o motorista do caminhão que levou o patriota pendurado. fim.
368,2023-02-08 09:27:05,@DarkVenator,"RT @VanceGinn: 🤔Records?👇#recession #SOTU

❌40-yr high #inflation rates
❌22-months ⬇️y/y #realearnings
❌Weak +1% Q4/Q4:2022 real #GDP
❌20-y…"
369,2023-02-08 09:27:05,@CarlosE81302384,"https://t.co/l4dOLb169O
Lean el artículo completo!!!
Los capitales no tienen ideología...
Si hay crisis...vamos tomando posiciones!!!

:("
370,2023-02-08 09:27:05,@perigorgodoy,"RT @FalsoNove2: Entre dia 12 de outubro de 2022 e ontem, o árbitro Istvan Kovacs apitou cinco partidas mapeadas e analisadas pelo Instat (s…"
371,2023-02-08 09:27:05,@wrangkhna3,"RT @engfadom: 📣โหวตมาอีกแล้วค่า​ ""ไทยรัฐที่สุดแห่งปี​ 2022""💚

▪️ข่าววงการบันเทิงแห่งปี
▪️คนดังแห่งปี
▪️คู่จิ้นแห่งปี

เปิดโหวตตั้งแต่วันนี้…"
372,2023-02-08 09:27:05,@shan2467,RT @LSMTRENDS: not that snack #ad suddenly 🤐 her perfect IG feeds that she kept since August 2022 during Pink Venom era.... 🙂🤚 https://t.co…
373,2023-02-08 09:27:05,@TKD_25_A,"RT @you_you13329900: 28.05.2022 
ไลฟ์5นาทีโดยไม่ได้คุยกับเเฟนคลับเล่น ฟิลเตอร์ตลก เเต่พี่ฟนอนห้องน้องบที่บ้านเเล้ววันนั้นก็ลงรูปหน้ากระจก…"
374,2023-02-08 09:27:05,@The_Real_Iowan,@The_Trump_Train He was just bragging up Intel's new Chip Plant in Ohio. He forgot to mention Intel just cut all Em… https://t.co/gLXLZemVhe
375,2023-02-08 09:27:05,@ajlamesa,RT @ehaspel: Join us this Friday the 10th at 12pm EST for the next Early Years Climate Action Task Force listening session! - 'How do local…
376,2023-02-08 09:27:05,@FniUqbapYqxr3BC,"Da-iCE ARENA TOUR 2022 -REVERSi- 豪華版   Blu-ray 334

おすすめです
https://t.co/W7n45LQLXB"
377,2023-02-08 09:27:05,@MarcosAguayo1,RT @MarcosAguayo1: Ovni / UFO 16.11.2022. ¡Sorprendente! https://t.co/WciXIC8voB a través de @YouTube #UAPs #Alien #aliens #ufology #OVNI #…
378,2023-02-08 09:27:06,@eml229,"RT @TributariaYa: El Perú es el cuarto país más desigual del mundo, según el Informe sobre la #desigualdad global 2022. En medio de fuertes…"
379,2023-02-08 09:27:06,@mystarmagic,"@magiclvjk @BTS_twt I vote #BTS (@BTS_twt) for KPOP ARTIST OF THE YEAR category at the 2022 #TopMusicUniverseAwards

Jeon Jungkook"
380,2023-02-08 09:27:06,@AnkushSzade97,"@narendramodi 
@Dev_Fadanvis 
Happy ROSE day...

-by ankush (2022)

महेक जाये यह देश मेरा...
गुलाब की उस खुशबु से..… https://t.co/c7sMxjFQFQ"
381,2023-02-08 09:27:06,@car_train_by_N,"RT @NISMO_JP: 【SUPER GT】

#NISMOPosterCollection 第7回

2022年に日産車の活躍を記念して制作した
ポスターのご紹介💁

今回ご紹介するのは、SUPER GT Rd.5 GT500クラス カルソニック IMPUL Z 12号車…"
382,2023-02-08 09:27:06,@morry_mgr,"明日、2/9（木）の19時から
大森の キネカ大森で

みっぽ主演の大蔵映画

『ほんの少し遠く』鑑賞できます！！
この機会をお見逃しなく😍

キネカ大森
03-3762-6000
https://t.co/mxEW9kKnN4… https://t.co/stLMAFV5pj"
383,2023-02-08 09:27:06,@YennyferZambra1,"RT @VTVcanal8: #EnVideo📹| Lara | Alc. de Iribarren y Corpoelec iluminaron más de 10 mil puntos de alumbrados públicos en 2022

#VenezuelaMo…"
384,2023-02-08 09:27:07,@MaryAnn64979589,"RT @MarshaBlackburn: I introduced a measure to cut off Communist China from buying U.S. farmland.
 
Chuck Schumer and Senate Democrats vote…"
385,2023-02-08 09:27:07,@LuisBernachi1,RT @Asiansexxy: Happy last day of 2022 https://t.co/GYYaSrCrKO
386,2023-02-08 09:27:07,@RanaRia17377672,RT @RanaRia17377672: Discuss Produce bigger eyes with colored contact lenses in English and Urdu https://t.co/LTaMys7tl5
387,2023-02-08 09:27:07,@imanokim,"2018:hetero
2019: bi
2020: bi
2021: lésbica, certeza 
2022: lésbica?
2023: ?"
388,2023-02-08 09:27:07,@cardradar1,2022 Impeccable Trent McDuffie  #ad #whodoyoucollect https://t.co/PTABEjr5xV
389,2023-02-08 09:27:07,@khFakEVNLX15bPD,"RT @tarakoxiang: 今日はたらの
はじめましてシャンシャン❤️記念日です⸜(*ˊᗜˋ*)⸝

①2018年2月6日 
②2019年2月6日 
③2020年2月13日
④2022年1月7日
#シャンシャン #香香 
#ジャイアントパンダ #上野動物園 https:/…"
390,2023-02-08 09:27:07,@starhypen,"RT @soobrise: crazy how soobin goes viral for every year
2020 - dolphin
2021 - hi ladies mwah
2022 - asap dance"
391,2023-02-08 09:27:07,@kou_singing_,RT @himasoraakane: 事実とすると都庁がグルになって過去の書類としてねじこんだことになって汚職隠蔽確定になっちゃいますけど
392,2023-02-08 09:27:07,@Alltroacbl37,"RT @coinwirehq: 🆘 The Crypto Report 2022 is LIVE  🆘

Check out our valuable insights into #crypto market in 2022 now!

➡️ https://t.co/tRV9…"
